"TIME","GEO","UNIT","TENURE","C_BIRTH","SEX","AGE","Value","Flag and Footnotes"
"2019","Portugal","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Portugal","Percentage","Tenant","Foreign country","Males","18 years or over","34.1",""
"2019","Portugal","Percentage","Tenant","Foreign country","Females","18 years or over","37.3",""
"2019","Portugal","Percentage","Tenant","Reporting country","Males","18 years or over","23.9",""
"2019","Portugal","Percentage","Tenant","Reporting country","Females","18 years or over","25.0",""
"2019","Romania","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","z"
"2019","Romania","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","z"
"2019","Romania","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Owner","Foreign country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Foreign country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Reporting country","Males","18 years or over","96.2",""
"2019","Romania","Percentage","Owner","Reporting country","Females","18 years or over","96.2",""
"2019","Romania","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","z"
"2019","Romania","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","z"
"2019","Romania","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Tenant","Foreign country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Foreign country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Reporting country","Males","18 years or over","3.8",""
"2019","Romania","Percentage","Tenant","Reporting country","Females","18 years or over","3.8",""
"2019","Slovenia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","83.8",""
"2019","Slovenia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","81.0",""
"2019","Slovenia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","84.0",""
"2019","Slovenia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","81.1",""
"2019","Slovenia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","44.4",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","54.4",""
"2019","Slovenia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","44.3",""
"2019","Slovenia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","54.3",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","Foreign country","Males","18 years or over","52.9",""
"2019","Slovenia","Percentage","Owner","Foreign country","Females","18 years or over","61.6",""
"2019","Slovenia","Percentage","Owner","Reporting country","Males","18 years or over","80.2",""
"2019","Slovenia","Percentage","Owner","Reporting country","Females","18 years or over","79.2",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","16.2",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","19.0",""
"2019","Slovenia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","16.0",""
"2019","Slovenia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","18.9",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","55.6",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","45.6",""
"2019","Slovenia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","55.7",""
"2019","Slovenia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","45.7",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","Foreign country","Males","18 years or over","47.1",""
"2019","Slovenia","Percentage","Tenant","Foreign country","Females","18 years or over","38.4",""
"2019","Slovenia","Percentage","Tenant","Reporting country","Males","18 years or over","19.8",""
"2019","Slovenia","Percentage","Tenant","Reporting country","Females","18 years or over","20.8",""
"2019","Slovakia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","85.9",""
"2019","Slovakia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","93.1",""
"2019","Slovakia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","85.9",""
"2019","Slovakia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","93.1",""
"2019","Slovakia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","Foreign country","Males","18 years or over","83.8",""
"2019","Slovakia","Percentage","Owner","Foreign country","Females","18 years or over","88.4",""
"2019","Slovakia","Percentage","Owner","Reporting country","Males","18 years or over","91.6",""
"2019","Slovakia","Percentage","Owner","Reporting country","Females","18 years or over","91.7",""
"2019","Slovakia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","14.1",""
"2019","Slovakia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","6.9",""
"2019","Slovakia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","14.1",""
"2019","Slovakia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","6.9",""
"2019","Slovakia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovakia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovakia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","u"
