"TIME","GEO","UNIT","TENURE","CITIZEN","SEX","AGE","Value","Flag and Footnotes"
"2019","Portugal","Percentage","Tenant","Reporting country","Males","18 years or over","23.9",""
"2019","Portugal","Percentage","Tenant","Reporting country","Females","18 years or over","25.2",""
"2019","Romania","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Owner","Foreign country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Foreign country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Owner","Reporting country","Males","18 years or over","96.2",""
"2019","Romania","Percentage","Owner","Reporting country","Females","18 years or over","96.2",""
"2019","Romania","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":","z"
"2019","Romania","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Romania","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Romania","Percentage","Tenant","Foreign country","Males","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Foreign country","Females","18 years or over",":","u"
"2019","Romania","Percentage","Tenant","Reporting country","Males","18 years or over","3.8",""
"2019","Romania","Percentage","Tenant","Reporting country","Females","18 years or over","3.8",""
"2019","Slovenia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","39.1",""
"2019","Slovenia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","60.9",""
"2019","Slovenia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","41.0",""
"2019","Slovenia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","61.8",""
"2019","Slovenia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","12.9",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","23.0",""
"2019","Slovenia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","12.3",""
"2019","Slovenia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","22.6",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Owner","Foreign country","Males","18 years or over","17.3",""
"2019","Slovenia","Percentage","Owner","Foreign country","Females","18 years or over","29.4",""
"2019","Slovenia","Percentage","Owner","Reporting country","Males","18 years or over","80.2",""
"2019","Slovenia","Percentage","Owner","Reporting country","Females","18 years or over","79.2",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","60.9",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","39.1",""
"2019","Slovenia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","59.0",""
"2019","Slovenia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","38.2",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","87.1",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","77.0",""
"2019","Slovenia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","87.7",""
"2019","Slovenia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","77.4",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Slovenia","Percentage","Tenant","Foreign country","Males","18 years or over","82.7",""
"2019","Slovenia","Percentage","Tenant","Foreign country","Females","18 years or over","70.6",""
"2019","Slovenia","Percentage","Tenant","Reporting country","Males","18 years or over","19.8",""
"2019","Slovenia","Percentage","Tenant","Reporting country","Females","18 years or over","20.8",""
"2019","Slovakia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Slovakia","Percentage","Owner","Foreign country","Males","18 years or over","94.3","u"
"2019","Slovakia","Percentage","Owner","Foreign country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Owner","Reporting country","Males","18 years or over","91.5",""
"2019","Slovakia","Percentage","Owner","Reporting country","Females","18 years or over","91.7",""
"2019","Slovakia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Slovakia","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Slovakia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Slovakia","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over",":","u"
